customer_id,resp,card_tenure,risk_score,num_promoted,avg_bal,geo_group,res_type
SB0000133139,0,222,758,0,3888,SE,SI
SB0000016829,0,163,716,0,1875,E,CO
SB0000029844,0,123,617,0,2657,E,
SB0000072522,0,175,520,0,1103,E,TO
SB0000035257,0,91,520,0,3148,N,TO
SB0000063275,0,115,619,0,2878,N,CN
SB0000053269,0,79,702,0,3787,N,
SB0000095187,0,71,724,1,2577,W,CO
SB0000135772,0,182,520,0,3463,E,TO
SB0000146616,0,182,681,0,3823,E,CO
SB0000071372,0,194,708,0,3711,E,CO
SB0000147141,0,115,658,0,3365,N,CO
SB0000111413,0,44,520,0,3799,W,TO
SB0000124973,0,83,724,0,-132,N,CO
SB0000091711,0,155,642,0,2775,E,CN
SB0000030617,0,63,664,0,2995,W,CO
SB0000078171,0,246,648,0,3673,SE,CN
SB0000069666,0,24,756,0,3764,W,SI
SB0000127371,0,163,637,0,3569,E,CN
SB0000044739,0,210,520,0,3288,SE,
SB0000075766,0,83,703,0,3994,N,CO
SB0000057550,0,52,664,0,3410,W,CO
SB0000112402,0,182,696,0,,E,CO
SB0000143874,0,179,520,0,1736,E,TO
SB0000019963,0,182,646,0,2907,E,CN
SB0000041468,0,131,520,0,1676,E,TO
SB0000116986,0,56,700,0,2451,W,
SB0000073110,0,40,688,0,3602,W,CO
SB0000032744,0,115,520,0,3934,N,TO
SB0000116271,0,179,710,0,2631,E,CO
SB0000057373,0,91,520,0,3764,N,TO
SB0000146089,0,131,652,0,3718,E,CN
SB0000086554,0,246,520,0,679,SE,TO
SB0000053006,0,75,675,0,3410,N,CO
SB0000038520,0,123,648,0,2896,E,CN
SB0000102228,0,151,706,0,901,E,CO
SB0000140303,0,159,702,0,1034,E,CO
SB0000098231,0,151,651,0,3449,E,CN
SB0000136026,0,246,759,0,3357,SE,SI
SB0000108924,0,155,714,0,2522,E,CO
SB0000129386,0,119,759,0,2701,N,SI
SB0000049164,0,52,750,0,3233,W,SI
SB0000057428,0,151,520,0,3919,E,TO
SB0000087358,0,131,630,0,2994,E,CN
SB0000018237,0,238,520,0,1371,SE,TO
SB0000086294,1,99,520,0,1787,N,TO
SB0000118796,0,242,636,0,3864,SE,CN
SB0000071231,0,139,628,0,3587,E,CN
SB0000039580,0,131,605,0,3631,E,RE
SB0000132633,0,190,570,0,3262,E,RE
SB0000026245,0,218,722,0,3807,SE,CO
SB0000042368,0,28,677,0,4029,W,CO
SB0000130016,0,87,716,0,3296,N,CO
SB0000041136,1,83,529,0,3569,N,TO
SB0000148814,0,147,600,0,3785,E,RE
SB0000084386,0,32,760,0,3498,W,SI
SB0000014736,0,167,672,0,3039,E,CO
SB0000143107,0,246,760,0,2976,SE,
SB0000101333,0,190,759,0,3144,E,SI
SB0000030671,0,107,520,0,1446,N,TO
SB0000106712,0,63,687,0,3923,W,CO
SB0000137216,0,175,735,0,2453,E,SI
SB0000057870,0,163,722,0,2170,E,CO
SB0000133081,0,111,710,0,3056,,CO
SB0000103089,1,36,721,0,3923,W,CO
SB0000046922,0,123,700,0,753,E,CO
SB0000024718,0,48,588,0,2524,W,RE
SB0000032491,0,127,520,0,2819,E,TO
SB0000068306,0,131,648,0,3445,E,CN
SB0000031391,0,194,520,0,1499,E,TO
SB0000086570,0,139,735,0,2347,E,SI
SB0000033260,0,119,741,0,3144,N,SI
SB0000096351,0,131,624,0,2471,E,CN
SB0000143409,0,135,652,0,3509,E,CN
SB0000070617,0,135,635,0,3795,E,CN
SB0000125373,0,202,720,0,3009,SE,CO
SB0000074959,0,246,759,0,3011,SE,SI
SB0000105524,0,246,737,0,2595,SE,SI
SB0000041671,0,103,710,0,3705,N,CO
SB0000016051,0,107,711,0,2940,N,CO
SB0000085459,0,222,680,0,3348,SE,CO
SB0000061318,0,246,520,0,3259,SE,TO
SB0000129918,0,111,630,0,2985,N,CN
SB0000081441,0,40,652,0,3941,W,CN
SB0000025060,0,83,684,0,3803,N,CO
SB0000143148,1,103,594,0,4047,N,RE
SB0000037407,0,135,756,0,3498,E,SI
SB0000068944,0,238,759,0,3779,SE,SI
SB0000046189,0,123,674,0,1745,E,CO
SB0000114479,0,155,740,0,2365,E,SI
SB0000099630,0,143,669,0,1646,E,
SB0000094879,0,167,676,0,2244,E,CO
SB0000093297,0,131,520,0,3786,E,TO
SB0000016568,0,56,733,0,3711,W,SI
SB0000064397,0,206,520,0,2568,SE,TO
SB0000082237,0,610,649,0,3575,W,CN
SB0000041247,0,115,705,0,3498,N,CO
SB0000117184,0,139,693,0,2524,E,CO
SB0000102939,0,20,677,0,4029,W,CO
SB0000094856,0,115,736,0,3179,N,SI
SB0000139413,0,87,725,0,3728,N,SI
SB0000028676,0,190,658,0,3484,E,CO
SB0000106049,0,71,739,0,2737,W,SI
SB0000124753,0,20,746,0,3693,W,SI
SB0000071571,0,167,520,0,360,E,TO
SB0000069598,0,131,745,0,2701,E,SI
SB0000060535,0,135,711,0,2347,E,CO
SB0000068289,0,246,520,0,1218,SE,TO
SB0000095262,0,171,674,0,1196,E,CO
SB0000131452,0,131,660,0,3325,E,CO
SB0000040604,0,202,645,0,2338,SE,CN
SB0000082546,0,99,668,0,2999,N,CO
SB0000017643,0,71,721,0,3498,W,CO
SB0000131988,0,75,707,0,2598,N,CO
SB0000025944,0,179,758,0,2435,E,SI
SB0000043815,0,131,599,0,3658,E,RE
SB0000028340,0,222,752,0,3233,SE,SI
SB0000118215,0,179,712,0,3247,E,CO
SB0000146238,0,127,663,0,2687,E,
SB0000149983,0,163,712,0,3129,E,CO
SB0000036968,0,123,661,0,-132,E,CO
SB0000076445,0,111,520,0,3056,N,TO
SB0000045228,0,155,683,0,1580,E,CO
SB0000085019,0,139,659,0,3004,E,CO
SB0000082835,0,99,621,0,3075,N,CN
SB0000122668,0,131,693,0,3799,E,CO
SB0000023635,0,115,705,0,3166,N,CO
SB0000026547,0,139,520,0,222,E,TO
SB0000083199,0,36,701,0,3498,W,CO
SB0000064933,0,222,619,0,3873,SE,CN
SB0000143882,0,151,717,0,3558,E,CO
SB0000140921,0,60,520,0,1814,W,TO
SB0000137245,0,139,759,0,3197,E,SI
SB0000061803,0,171,520,0,3510,E,TO
SB0000087978,0,99,718,0,1541,N,CO
SB0000075872,1,127,610,0,3410,E,RE
SB0000104907,0,139,608,0,2701,E,RE
SB0000134260,1,111,693,0,3441,N,CO
SB0000069621,0,56,745,0,2790,W,SI
SB0000058369,0,95,635,0,3516,N,CN
SB0000118898,0,230,589,0,1687,SE,RE
SB0000013495,0,,724,0,2701,N,
SB0000097199,0,131,760,0,3188,E,SI
SB0000118809,1,67,741,0,3852,W,SI
SB0000084765,0,131,698,0,3277,E,CO
SB0000119815,1,91,636,0,2034,N,CN
SB0000086887,0,175,520,0,3799,E,TO
SB0000143458,0,206,634,0,3250,SE,CN
SB0000093182,0,238,520,0,7445,SE,TO
SB0000114427,0,246,751,0,2436,SE,SI
SB0000013682,0,182,759,0,3622,E,SI
SB0000021804,1,83,529,0,2681,N,TO
SB0000067649,0,48,707,0,3498,W,CO
SB0000109414,0,71,643,0,2347,W,CN
SB0000066639,0,179,703,0,3366,E,CO
SB0000036267,0,107,760,0,,N,SI
SB0000119184,0,131,707,0,2701,E,CO
SB0000087513,0,190,700,0,2808,E,CO
SB0000099082,0,198,520,0,3123,E,TO
SB0000146802,0,182,591,0,3587,E,RE
SB0000078661,0,95,711,0,2720,N,CO
SB0000028898,0,103,736,0,-132,N,SI
SB0000094190,0,,587,0,3061,E,RE
SB0000104796,0,107,604,0,2082,N,RE
SB0000101547,0,,534,0,2967,E,TO
SB0000115378,0,139,664,0,2294,E,CO
SB0000126281,0,182,662,0,2914,E,CO
SB0000121214,0,147,693,0,3026,E,CO
SB0000027069,0,111,677,0,3776,N,CO
SB0000014214,0,143,759,0,3374,E,SI
SB0000112308,0,131,725,0,2524,E,SI
SB0000141261,1,91,520,0,813,N,TO
SB0000077271,0,242,679,0,3448,SE,CO
SB0000139238,0,147,520,0,3083,E,TO
SB0000032391,0,44,749,0,4000,W,SI
SB0000046427,0,163,705,0,3017,,CO
SB0000110146,0,194,712,0,2956,E,CO
SB0000022423,0,111,676,0,3587,N,CO
SB0000106606,0,119,714,0,2878,N,CO
SB0000103566,0,179,520,0,562,E,TO
SB0000145334,0,87,668,0,3941,N,CO
SB0000135222,0,143,520,0,1769,E,TO
SB0000034362,0,246,717,0,3491,SE,CO
SB0000137772,0,171,695,0,3188,E,CO
SB0000092221,0,155,654,0,3321,E,CO
SB0000080326,0,163,520,0,4082,E,TO
SB0000030964,0,246,520,0,1047,SE,
SB0000105206,0,71,625,0,3022,W,CN
SB0000132320,0,159,731,0,3457,E,SI
SB0000065131,0,24,757,0,3852,W,SI
SB0000020179,0,36,723,0,2613,W,CO
SB0000031326,0,71,733,0,966,W,SI
SB0000127403,0,246,759,0,2347,SE,SI
SB0000138842,0,198,669,0,3557,E,CO
SB0000041350,0,,760,0,3233,W,SI
SB0000106093,0,87,758,0,2967,N,SI
SB0000139702,1,147,520,0,2391,E,TO
SB0000020376,0,194,520,0,3130,E,TO
SB0000112782,1,167,520,0,3845,E,TO
SB0000032971,0,163,548,0,3803,E,TO
SB0000057780,0,139,556,0,2825,E,TO
SB0000059774,0,48,723,0,3835,W,CO
SB0000052350,0,135,695,0,2790,E,CO
SB0000103479,0,60,684,0,3851,W,CO
SB0000095581,0,60,566,0,3587,W,RE
SB0000139152,0,107,688,0,3569,N,CO
SB0000094459,0,115,685,0,2620,N,CO
SB0000065172,0,87,685,0,3365,N,CO
SB0000053071,0,107,520,0,4052,N,TO
SB0000057277,0,36,520,0,1947,W,TO
SB0000060926,0,179,653,0,3225,E,CO
SB0000145520,0,119,753,0,9426,N,SI
SB0000104924,0,151,612,0,3926,E,RE
SB0000116064,0,182,694,0,2951,E,CO
SB0000056043,0,147,633,0,3852,E,CN
SB0000055944,0,182,720,0,4000,E,CO
SB0000064288,0,143,737,0,975,E,SI
SB0000110258,0,206,553,0,3779,SE,TO
SB0000134073,0,163,652,0,1418,E,CN
SB0000041419,0,198,694,0,2232,E,CO
SB0000149135,0,206,716,0,3218,SE,CO
SB0000077015,0,28,520,0,2390,W,TO
SB0000062232,0,71,520,0,914,W,TO
SB0000108065,0,48,723,0,3760,W,CO
SB0000089655,0,198,520,0,2908,E,TO
SB0000121421,0,99,717,0,2701,N,CO
SB0000132134,0,28,734,0,3746,W,SI
SB0000015320,0,91,671,0,3373,N,CO
SB0000091732,0,107,571,0,3481,N,RE
SB0000112968,0,123,713,0,3232,E,CO
SB0000135309,0,135,639,0,1884,E,CN
SB0000037308,0,115,662,0,3751,N,CO
SB0000137100,0,107,677,0,3085,N,CO
SB0000135270,0,111,659,0,2984,N,CO
SB0000045789,0,111,595,0,3498,N,RE
SB0000110025,0,230,638,0,2839,SE,CN
SB0000117358,0,48,622,0,3728,W,CN
SB0000091581,0,48,520,0,1506,W,TO
SB0000046460,0,75,703,0,3188,N,CO
SB0000067142,0,210,520,0,3713,SE,TO
SB0000075260,0,143,520,0,2377,E,TO
SB0000029860,0,127,690,0,3041,E,CO
SB0000016924,0,139,550,0,2524,E,TO
SB0000025051,0,71,577,0,3711,W,RE
SB0000087892,0,246,760,0,3286,SE,SI
SB0000012435,0,226,758,0,2967,SE,SI
SB0000074506,0,151,669,0,2464,E,CO
SB0000015314,0,56,717,0,3233,W,CO
SB0000072592,0,198,760,0,3374,E,SI
SB0000062653,0,222,612,0,3941,SE,RE
SB0000033303,0,190,755,0,3774,E,SI
SB0000064640,0,242,520,0,379,SE,TO
SB0000041265,1,32,750,0,3850,W,SI
SB0000116091,0,60,720,0,3709,W,CO
SB0000140139,0,206,657,0,,SE,CO
SB0000076107,1,63,700,0,3482,W,CO
SB0000129143,0,214,699,0,2229,SE,CO
SB0000113676,0,91,729,0,,N,SI
SB0000123540,0,131,739,0,2045,E,SI
SB0000128666,0,155,715,0,,E,CO
SB0000095755,0,,759,0,4074,SE,SI
SB0000145396,0,151,520,0,3915,E,TO
SB0000040921,0,206,520,0,3709,SE,TO
SB0000135464,0,246,715,0,3823,SE,CO
SB0000037118,0,163,628,0,2798,E,CN
SB0000102365,0,214,759,0,3531,SE,SI
SB0000138324,0,218,520,0,1891,SE,TO
SB0000074753,0,,673,0,2827,N,CO
SB0000146350,0,167,520,0,1052,E,TO
SB0000094732,1,83,591,0,3137,N,RE
SB0000013851,0,107,726,0,3764,N,SI
SB0000092226,0,488,719,0,2734,N,CO
SB0000125478,0,190,700,0,3105,E,
SB0000116040,0,242,671,0,3675,SE,CO
SB0000059253,0,155,520,0,3756,E,TO
SB0000140340,0,198,520,0,2734,E,TO
SB0000087388,0,56,648,0,3282,W,CN
SB0000077518,0,63,720,0,3463,W,CO
SB0000038542,0,56,707,0,2507,W,CO
SB0000073140,0,32,520,0,3852,W,TO
SB0000018336,0,163,682,0,3233,E,CO
SB0000058245,0,83,682,0,3481,N,CO
SB0000130757,0,246,760,0,6623,SE,SI
SB0000142298,0,186,698,0,4012,E,CO
SB0000100006,0,,715,0,2451,N,CO
SB0000098049,0,246,750,0,2491,SE,SI
SB0000048308,0,175,735,0,2790,E,SI
SB0000065054,0,127,638,0,2967,E,CN
SB0000052085,0,230,753,0,,SE,SI
SB0000046862,0,159,641,0,3046,E,CN
SB0000137124,0,91,631,0,3745,N,CN
SB0000127655,0,107,671,0,3608,N,CO
SB0000090580,0,91,729,0,-132,N,SI
SB0000031774,0,190,656,0,3520,E,CO
SB0000130305,0,75,638,0,3569,N,CN
SB0000088121,0,135,648,0,3462,E,CN
SB0000019989,0,52,592,0,4048,W,RE
SB0000072041,0,24,760,0,3587,W,SI
SB0000018246,0,111,658,0,2631,N,CO
SB0000021494,0,246,759,0,3268,SE,
SB0000109863,0,127,539,0,3930,E,TO
SB0000080459,0,107,635,0,2902,N,CN
SB0000127988,0,103,760,0,3268,N,SI
SB0000021458,1,60,590,0,4053,W,RE
SB0000070616,0,107,705,0,3427,N,CO
SB0000042481,0,79,635,0,3994,N,CN
SB0000023356,0,198,725,0,2099,,SI
SB0000143859,0,99,722,0,2967,N,CO
SB0000027195,0,63,724,0,3985,W,CO
SB0000034062,0,111,646,0,,N,CN
SB0000037582,1,119,679,0,2345,N,CO
SB0000128130,0,48,637,0,3684,W,
SB0000084019,0,123,722,0,2672,E,CO
SB0000050928,0,63,692,0,3489,W,CO
SB0000051623,0,206,734,0,2436,SE,SI
SB0000049081,0,167,748,0,736,E,SI
SB0000077491,0,198,685,0,2176,E,CO
SB0000136128,0,131,715,0,3161,E,CO
SB0000026109,0,32,756,0,4047,W,SI
SB0000102591,0,159,520,0,4056,E,
SB0000095731,0,71,682,0,2573,W,CO
SB0000065441,0,198,645,0,2819,E,CN
SB0000029190,1,56,520,0,3030,W,TO
SB0000128003,0,95,690,0,3532,N,CO
SB0000050974,1,147,520,0,3982,E,TO
SB0000074149,0,147,631,0,3126,E,CN
SB0000050777,0,147,760,0,3051,E,SI
SB0000110307,0,107,674,0,3926,N,
SB0000017311,0,40,759,0,3842,W,SI
SB0000015883,0,246,520,0,3635,SE,TO
SB0000104892,0,175,659,0,3649,E,CO
SB0000088064,1,24,748,0,3906,W,SI
SB0000068249,0,139,520,0,1277,E,TO
SB0000090730,0,103,520,0,2546,N,TO
SB0000141483,0,190,757,0,3674,E,SI
SB0000101243,0,171,708,0,3427,E,CO
SB0000052187,0,143,520,0,3105,E,TO
SB0000059812,0,171,661,0,3668,E,CO
SB0000084298,0,103,715,0,3110,N,CO
SB0000110003,0,230,668,0,2870,SE,CO
SB0000118514,0,246,680,0,3504,SE,CO
SB0000090294,0,167,701,0,2808,E,CO
SB0000058213,0,111,759,0,3091,N,SI
SB0000060688,0,246,520,0,2710,SE,TO
SB0000133714,0,115,520,0,2806,N,TO
SB0000129777,0,,760,0,2878,SE,SI
SB0000063364,0,131,520,0,1147,E,TO
SB0000104169,0,127,520,0,3986,E,TO
SB0000014900,0,179,742,0,2609,E,SI
SB0000098636,0,234,757,0,3587,SE,SI
SB0000110039,0,151,730,0,3002,E,SI
SB0000098732,0,83,520,0,1065,N,TO
SB0000113516,0,95,708,0,3056,N,CO
SB0000118518,0,242,520,0,1854,SE,TO
SB0000047523,0,95,677,0,2377,N,CO
SB0000019145,0,230,718,0,3056,SE,CO
SB0000049283,0,79,748,0,2884,N,SI
SB0000110081,0,56,757,0,3569,W,
SB0000051253,0,60,726,0,,W,SI
SB0000030172,0,135,613,0,3286,E,RE
SB0000082749,0,119,619,0,2695,N,CN
SB0000095332,0,226,717,0,3804,SE,CO
SB0000141177,0,159,718,0,2908,E,CO
SB0000017714,0,91,740,0,399,N,SI
SB0000023733,0,52,619,0,3734,W,CN
SB0000072398,0,56,721,0,3576,W,CO
SB0000062266,0,182,520,0,1125,E,TO
SB0000136525,0,230,759,0,3587,SE,SI
SB0000037535,0,60,520,0,3711,W,TO
SB0000142065,0,190,520,0,,E,TO
SB0000069876,0,242,758,0,3557,SE,SI
SB0000028428,0,,520,0,3729,E,TO
SB0000057110,0,48,726,0,2598,W,SI
SB0000143280,0,71,720,0,3941,W,CO
SB0000031980,0,79,520,0,489,N,TO
SB0000037572,0,95,641,0,2716,N,CN
SB0000115646,0,48,699,0,3817,W,CO
SB0000053510,0,214,755,0,3299,SE,SI
SB0000089538,0,123,628,0,3146,E,CN
SB0000027438,0,,618,0,4074,N,CN
SB0000140775,0,175,708,0,2997,E,CO
SB0000045011,0,163,718,0,3728,E,CO
SB0000149291,0,194,700,0,2223,E,CO
SB0000060490,0,,629,0,2583,E,CN
SB0000049828,0,123,520,0,2630,E,TO
SB0000059399,0,131,748,0,3258,E,SI
SB0000054597,0,127,631,0,3073,E,CN
SB0000014474,0,60,733,0,3053,W,SI
SB0000042050,0,238,520,0,2001,SE,TO
SB0000072703,0,171,520,0,2905,E,TO
SB0000014271,0,198,520,0,3576,E,TO
SB0000099472,0,182,633,0,3425,E,CN
SB0000043124,0,127,579,0,3206,E,RE
SB0000076975,0,202,729,0,3658,SE,SI
SB0000053597,0,40,759,0,,W,SI
SB0000111290,0,83,615,0,3365,N,RE
SB0000100376,0,63,520,0,3968,W,TO
SB0000100527,1,99,639,0,3587,N,CN
SB0000050261,0,127,604,0,3289,E,RE
SB0000116492,0,210,733,0,3188,SE,SI
SB0000148805,0,182,760,0,-132,E,SI
SB0000033324,0,179,520,0,1791,E,TO
SB0000063136,0,206,743,0,3712,SE,SI
SB0000112617,0,155,634,0,3410,E,CN
SB0000125465,0,60,737,0,3498,W,SI
SB0000122316,0,155,689,0,2808,E,CO
SB0000015640,0,143,717,0,2752,E,CO
SB0000014481,0,143,637,0,3871,E,CN
SB0000135848,0,111,678,0,2976,N,CO
SB0000127129,0,95,690,0,3498,N,CO
SB0000104103,0,171,735,0,3115,E,SI
SB0000073266,0,119,685,0,2861,N,CO
SB0000098758,0,147,665,0,2036,E,CO
SB0000144474,0,246,520,0,2411,SE,TO
SB0000084338,0,127,692,0,2524,E,CO
SB0000045535,0,103,588,0,2436,N,RE
SB0000104111,0,127,760,0,3100,E,SI
SB0000065283,0,167,699,0,2720,E,CO
SB0000103209,0,131,552,0,3146,,TO
SB0000120152,0,171,520,0,3675,E,TO
SB0000065807,0,,753,0,3558,E,SI
SB0000031858,0,119,520,0,1617,N,TO
SB0000150199,0,111,628,0,2117,N,CN
SB0000093413,0,246,760,0,3587,SE,SI
SB0000079206,0,151,597,0,1922,,RE
SB0000107427,0,159,674,0,2347,E,CO
SB0000113749,0,135,598,0,2701,E,RE
SB0000125108,0,186,730,0,3955,E,SI
SB0000114185,0,175,729,0,3233,E,SI
SB0000042617,0,119,582,0,3764,N,RE
SB0000021888,0,67,721,0,3321,W,CO
SB0000089137,0,246,759,0,3587,SE,SI
SB0000065615,0,79,520,0,384,N,TO
SB0000062791,0,28,760,0,2587,,SI
SB0000020270,0,44,677,0,3497,W,
SB0000098745,0,115,722,0,3276,N,CO
SB0000050954,0,99,520,0,3423,N,TO
SB0000040738,0,135,520,0,1909,E,TO
SB0000039995,0,206,727,0,2026,SE,SI
SB0000078594,0,159,733,0,2914,E,SI
SB0000106522,0,36,620,0,4065,W,CN
SB0000138790,0,115,677,0,2914,N,CO
SB0000122488,0,123,702,0,2563,E,CO
SB0000068093,0,107,644,0,2515,N,CN
SB0000063004,1,147,676,0,2605,E,CO
SB0000013719,0,171,640,0,3410,E,CN
SB0000101321,0,52,670,0,3897,W,CO
SB0000092655,0,119,520,0,954,N,TO
SB0000051285,0,186,759,0,3445,E,SI
SB0000035139,0,67,676,0,1344,W,CO
SB0000145844,0,71,590,0,1639,W,RE
SB0000132446,0,,520,0,2751,E,TO
SB0000077265,0,131,756,0,3557,E,SI
SB0000136464,0,67,642,0,3481,W,CN
SB0000113297,0,115,656,0,2967,N,CO
SB0000029460,0,79,560,0,3658,N,RE
SB0000086132,0,131,694,0,3179,E,CO
SB0000127334,0,167,644,0,2985,E,
SB0000116222,0,135,520,0,3815,E,TO
SB0000149893,0,91,759,0,3210,N,SI
SB0000109671,0,214,714,0,2824,SE,
SB0000032174,0,167,651,0,3667,E,CN
SB0000126154,0,44,520,0,3279,W,TO
SB0000135901,0,171,642,0,1919,E,
SB0000133100,0,135,704,0,2148,E,CO
SB0000128888,0,147,701,0,2459,E,CO
SB0000115594,0,194,520,0,3482,E,TO
SB0000054878,0,171,520,0,,E,TO
SB0000018852,0,52,739,0,3392,W,SI
SB0000100898,0,206,520,0,1075,SE,TO
SB0000086182,0,210,757,0,1001,SE,SI
SB0000050287,0,151,646,0,3870,E,
SB0000022850,0,190,520,0,1399,E,TO
SB0000027968,0,163,520,0,1847,E,TO
SB0000132888,0,,585,0,3484,E,RE
SB0000120645,0,131,709,0,2443,E,CO
SB0000136012,0,143,592,0,2527,E,RE
SB0000025788,0,179,700,0,3570,E,CO
SB0000018881,0,202,758,0,3243,SE,SI
SB0000013755,0,79,646,0,7119,N,CN
SB0000021008,0,163,655,0,2307,E,CO
SB0000127840,0,,520,0,2738,E,TO
SB0000094869,0,234,520,0,3511,SE,TO
SB0000140938,0,179,687,0,3451,E,CO
SB0000110605,0,135,683,0,3233,E,CO
SB0000089618,0,143,668,0,1993,E,CO
SB0000027824,0,190,747,0,4029,E,SI
SB0000046543,0,246,735,0,3929,SE,SI
SB0000076945,1,83,744,0,3596,N,SI
SB0000035531,0,99,723,0,2170,N,CO
SB0000058975,0,44,690,0,3056,W,CO
SB0000057701,0,123,740,0,3118,E,
SB0000016728,0,115,738,0,2721,N,SI
SB0000142150,0,95,579,0,3277,N,RE
SB0000127000,0,135,759,0,3764,E,SI
SB0000148161,0,119,520,0,676,N,TO
SB0000087885,0,67,616,0,2985,W,RE
SB0000075852,0,115,663,0,3755,N,CO
SB0000121648,1,179,520,0,3534,E,TO
SB0000040203,0,143,737,0,1639,E,SI
SB0000133413,0,71,714,0,2340,W,CO
SB0000076551,0,123,630,0,3237,E,CN
SB0000107001,0,56,730,0,3410,W,SI
SB0000042319,0,95,520,0,2268,N,TO
SB0000052454,0,186,746,0,3057,E,SI
SB0000140383,0,87,520,0,4078,N,TO
SB0000130244,0,103,638,0,3074,N,
SB0000076096,0,155,716,0,,E,
SB0000143423,0,,647,0,3244,N,CN
SB0000115904,0,194,520,0,3237,E,TO
SB0000136676,0,127,645,0,3705,E,CN
SB0000054784,0,151,520,0,3723,E,TO
SB0000083640,0,186,608,0,3144,E,RE
SB0000107791,0,246,706,0,4095,SE,CO
SB0000140225,0,71,594,0,4040,W,RE
SB0000081836,0,107,740,0,3268,N,SI
SB0000112447,0,91,597,1,3551,N,RE
SB0000141388,0,91,688,0,3534,N,CO
SB0000054303,0,139,546,0,2967,E,TO
SB0000144337,0,222,757,0,3711,SE,SI
SB0000034931,0,151,738,0,3651,E,SI
SB0000022315,0,28,520,0,3301,W,TO
SB0000140959,0,107,520,0,3082,N,TO
SB0000016145,0,151,751,0,3941,E,SI
SB0000110466,0,182,520,0,1662,E,TO
SB0000086940,1,87,740,0,3423,N,SI
SB0000134811,0,103,683,0,3941,N,CO
SB0000092322,0,186,720,0,3144,E,CO
SB0000076422,0,99,747,0,3579,N,SI
SB0000026980,0,99,520,0,3551,N,TO
SB0000040049,0,123,746,0,2701,E,SI
SB0000090390,0,83,658,0,3542,N,CO
SB0000079500,0,151,520,0,-132,E,TO
SB0000105795,1,99,645,0,2819,N,CN
SB0000116767,0,139,520,0,,E,TO
SB0000034261,0,131,569,0,2672,E,RE
SB0000114169,0,139,708,0,1486,E,CO
SB0000043863,0,127,760,0,3316,E,SI
SB0000072551,0,79,702,0,3002,N,CO
SB0000146561,0,107,740,0,2524,N,SI
SB0000112101,0,246,760,0,2436,SE,SI
SB0000127583,0,175,707,0,3188,,CO
SB0000129132,0,206,520,0,3807,SE,TO
SB0000078735,1,111,693,0,3225,N,CO
SB0000119918,0,123,755,0,3410,E,SI
SB0000057483,0,182,679,0,3498,E,CO
SB0000023870,0,175,713,0,2451,E,CO
SB0000129429,1,107,758,0,3835,N,SI
SB0000049065,0,194,660,0,1108,E,CO
SB0000133256,0,99,745,0,3469,N,SI
SB0000022447,0,155,672,0,948,E,CO
SB0000018789,0,111,520,0,4036,N,TO
SB0000051024,0,83,520,0,496,N,TO
SB0000061759,0,32,520,0,3776,W,TO
SB0000045621,1,60,604,0,3764,W,
SB0000132964,0,246,520,0,2051,SE,TO
SB0000132098,0,115,749,0,3534,N,SI
SB0000136856,0,75,718,0,3456,N,CO
SB0000021700,0,123,520,0,3478,E,
SB0000094058,0,218,747,0,2413,SE,SI
SB0000146340,0,171,665,0,3709,E,CO
SB0000017048,0,44,747,0,3631,W,SI
SB0000021759,0,95,758,0,3109,N,SI
SB0000027307,1,155,638,0,3481,E,CN
SB0000013459,0,99,760,0,3426,N,SI
SB0000081872,0,210,572,0,2965,SE,RE
SB0000024606,0,155,520,0,3529,E,TO
SB0000075006,0,67,669,0,3498,W,CO
SB0000105539,0,75,719,0,3696,N,CO
SB0000137533,0,28,730,0,3785,W,SI
SB0000019859,0,123,520,0,701,E,TO
SB0000048708,0,167,671,0,3076,E,CO
SB0000066832,0,52,739,0,2598,W,SI
SB0000112818,0,202,520,0,3692,SE,TO
SB0000141501,0,71,742,0,3866,W,SI
SB0000052899,0,210,665,0,1752,SE,CO
SB0000024122,0,32,757,0,3764,W,SI
SB0000108849,0,151,760,0,1840,E,SI
SB0000121824,0,71,582,0,3728,W,RE
SB0000062866,1,103,520,0,2367,N,TO
SB0000078192,0,99,571,0,3594,N,RE
SB0000135970,0,139,596,0,2524,,RE
SB0000055778,0,91,758,0,3307,N,SI
SB0000113301,0,79,520,0,3143,N,TO
SB0000069400,0,218,520,0,1782,SE,TO
SB0000069197,0,234,626,0,1993,SE,CN
SB0000083898,0,206,731,0,2436,SE,SI
SB0000107547,0,103,520,0,3577,N,TO
SB0000112783,0,87,636,0,3306,N,CN
SB0000071535,0,155,641,0,2923,E,CN
SB0000100479,0,44,551,0,3950,W,TO
SB0000076919,0,163,696,0,,E,CO
SB0000052115,0,91,632,0,3845,N,CN
SB0000024568,0,67,668,0,3295,W,CO
SB0000131558,0,159,520,0,1404,E,TO
SB0000029818,0,186,520,0,1639,E,TO
SB0000057959,0,111,671,0,,N,CO
SB0000095196,0,143,630,0,,E,CN
SB0000013671,0,87,585,0,3798,N,RE
SB0000119276,0,99,710,0,3197,N,CO
SB0000089566,0,151,628,0,3410,E,CN
SB0000089752,0,131,520,0,971,E,TO
SB0000117517,0,175,520,0,2892,E,TO
SB0000092518,0,143,743,0,2460,E,SI
SB0000131623,0,171,520,0,320,E,TO
SB0000078967,0,175,520,0,,E,TO
SB0000098871,0,71,625,0,3865,W,CN
SB0000024374,0,111,598,0,3215,N,RE
