Datetime,WorkDay,Temperature,Demand
2014-04-11 09:30:00,1,21.0,5.240257824
2014-04-11 10:00:00,1,21.4,5.254431202
2014-04-11 10:30:00,1,21.3,5.289660568
2014-04-11 11:00:00,1,21.5,5.315837876
2014-04-11 11:30:00,1,21.7,5.3317555
2014-04-11 12:00:00,1,22.0,5.352868102
2014-04-11 12:30:00,1,21.9,5.354412332
2014-04-11 13:00:00,1,20.6,5.357220976
2014-04-11 13:30:00,1,19.3,5.364123134
2014-04-11 14:00:00,1,18.6,5.357325538
2014-04-11 14:30:00,1,18.1,5.356622468
2014-04-11 15:00:00,1,17.6,5.346017962
2014-04-11 15:30:00,1,17.6,5.335165614
2014-04-11 16:00:00,1,17.6,5.357334988
2014-04-11 16:30:00,1,17.6,5.408015974
2014-04-11 17:00:00,1,17.6,5.450415822
2014-04-11 17:30:00,1,17.4,5.516553202000001
2014-04-11 18:00:00,1,17.4,5.558261186
2014-04-11 18:30:00,1,17.4,5.50821064
2014-04-11 19:00:00,1,17.4,5.343338974
2014-04-11 19:30:00,1,17.4,5.185137416
2014-04-11 20:00:00,1,17.3,5.001002212
2014-04-11 20:30:00,1,17.3,4.857157716000001
2014-04-11 21:00:00,1,17.3,4.663077772
2014-04-11 21:30:00,1,17.3,4.497095414
2014-04-11 22:00:00,1,17.2,4.383249772
2014-04-11 22:30:00,1,17.2,4.315463656
2014-04-11 23:00:00,1,17.3,4.555967764
2014-04-11 23:30:00,1,17.3,4.571033436
2014-04-12 00:00:00,1,17.1,4.296595818
2014-04-12 00:30:00,1,17.1,4.076461824
2014-04-12 01:00:00,1,17.1,3.852607568
2014-04-12 01:30:00,1,17.2,3.676089466
2014-04-12 02:00:00,1,17.0,3.53277769
2014-04-12 02:30:00,1,16.8,3.444808364
2014-04-12 03:00:00,1,16.9,3.39288932
2014-04-12 03:30:00,1,16.9,3.3670783280000003
2014-04-12 04:00:00,1,16.8,3.379428162
2014-04-12 04:30:00,1,16.8,3.449665258
2014-04-12 05:00:00,1,16.8,3.618332532
2014-04-12 05:30:00,1,16.7,3.809729816
2014-04-12 06:00:00,1,16.7,4.135447742
2014-04-12 06:30:00,1,16.8,4.476829292
2014-04-12 07:00:00,1,16.9,4.657069476
2014-04-12 07:30:00,1,17.0,4.919160174
2014-04-12 08:00:00,1,17.2,5.120568968
2014-04-12 08:30:00,1,17.4,5.230045768
2014-04-12 09:00:00,1,17.4,5.293189174
2014-04-12 09:30:00,1,17.5,5.26799689
2014-04-12 10:00:00,1,17.3,5.261965
2014-04-12 10:30:00,1,17.3,5.276263102
2014-04-12 11:00:00,1,17.4,5.292413346
2014-04-12 11:30:00,1,17.4,5.31697857
2014-04-12 12:00:00,1,17.5,5.321867396
2014-04-12 12:30:00,1,17.5,5.311920856
2014-04-12 13:00:00,1,17.6,5.329549372
2014-04-12 13:30:00,1,17.7,5.319488246000001
2014-04-12 14:00:00,1,17.6,5.302736176
2014-04-12 14:30:00,1,17.8,5.277711998
2014-04-12 15:00:00,1,17.7,5.246747074
2014-04-12 15:30:00,1,17.6,5.250504643999999
2014-04-12 16:00:00,1,17.7,5.277803192
2014-04-12 16:30:00,1,17.8,5.340792594
2014-04-12 17:00:00,1,17.7,5.412991934
2014-04-12 17:30:00,1,17.5,5.490594946
2014-04-12 18:00:00,1,17.4,5.50120255
2014-04-12 18:30:00,1,17.2,5.41788338
2014-04-12 19:00:00,1,17.4,5.217536442
2014-04-12 19:30:00,1,17.3,5.073554524
2014-04-12 20:00:00,1,17.3,4.921021854
2014-04-12 20:30:00,1,17.2,4.772528138
2014-04-12 21:00:00,1,17.2,4.601404468
2014-04-12 21:30:00,1,17.3,4.448240736
2014-04-12 22:00:00,1,17.0,4.3190776039999985
2014-04-12 22:30:00,1,17.0,4.2625436080000005
2014-04-12 23:00:00,1,17.0,4.516298914
2014-04-12 23:30:00,1,16.9,4.520951888
2014-04-13 00:00:00,1,16.8,4.2301888760000015
2014-04-13 00:30:00,1,16.8,4.008599436
2014-04-13 01:00:00,1,16.7,3.817294266
2014-04-13 01:30:00,1,16.7,3.639257244
2014-04-13 02:00:00,1,16.7,3.483239442
2014-04-13 02:30:00,1,16.7,3.382100872
2014-04-13 03:00:00,1,16.5,3.3400471360000004
2014-04-13 03:30:00,1,16.6,3.31288821
2014-04-13 04:00:00,1,16.5,3.3267117280000003
2014-04-13 04:30:00,1,16.7,3.363674604
2014-04-13 05:00:00,1,16.7,3.495785106
2014-04-13 05:30:00,1,16.7,3.664876084
2014-04-13 06:00:00,1,16.7,4.006963618
2014-04-13 06:30:00,1,16.8,4.3430204560000005
2014-04-13 07:00:00,1,16.9,4.534406212
2014-04-13 07:30:00,1,16.9,4.821939154
2014-04-13 08:00:00,1,16.9,5.023151342
2014-04-13 08:30:00,1,17.2,5.121755036000001
2014-04-13 09:00:00,1,17.5,5.2032701580000005
2014-04-13 09:30:00,1,17.2,5.191649442
2014-04-13 10:00:00,1,17.6,5.1950263880000005
2014-04-13 10:30:00,1,17.8,5.222656048
2014-04-13 11:00:00,1,18.0,5.248205276
2014-04-13 11:30:00,1,17.8,5.275497098
2014-04-13 12:00:00,1,17.6,5.269737122
2014-04-13 12:30:00,1,17.7,5.2442509280000005
2014-04-13 13:00:00,1,18.1,5.260726758000001
2014-04-13 13:30:00,1,18.2,5.28314768
2014-04-13 14:00:00,1,18.5,5.289993682
2014-04-13 14:30:00,1,18.7,5.278346666
2014-04-13 15:00:00,1,18.8,5.253133862
2014-04-13 15:30:00,1,18.9,5.260720458
2014-04-13 16:00:00,1,18.9,5.288732882
2014-04-13 16:30:00,1,18.9,5.349317214
2014-04-13 17:00:00,1,18.8,5.410062998
2014-04-13 17:30:00,1,18.6,5.486589122000001
2014-04-13 18:00:00,1,18.7,5.518342664
2014-04-13 18:30:00,1,18.4,5.4767826920000005
2014-04-13 19:00:00,1,18.1,5.306391416
2014-04-13 19:30:00,1,18.0,5.155268886
2014-04-13 20:00:00,1,17.8,4.97538678
2014-04-13 20:30:00,1,17.8,4.83285006
2014-04-13 21:00:00,1,17.6,4.61728695
2014-04-13 21:30:00,1,17.6,4.434316846000001
2014-04-13 22:00:00,1,17.5,4.318046872
2014-04-13 22:30:00,1,17.4,4.264479196
2014-04-13 23:00:00,1,17.3,4.531585928
2014-04-13 23:30:00,1,17.3,4.523070084
2014-04-14 00:00:00,1,17.3,4.242018236
2014-04-14 00:30:00,1,17.5,3.999751778
2014-04-14 01:00:00,1,17.6,3.814413246
2014-04-14 01:30:00,1,17.6,3.61728681
2014-04-14 02:00:00,1,17.7,3.4399375560000003
2014-04-14 02:30:00,1,17.7,3.306491566
2014-04-14 03:00:00,1,17.7,3.26007242
2014-04-14 03:30:00,1,17.4,3.238079012
2014-04-14 04:00:00,1,17.4,3.243069274
2014-04-14 04:30:00,1,17.4,3.278527136
2014-04-14 05:00:00,1,17.1,3.4501387180000003
2014-04-14 05:30:00,1,17.2,3.621798372
2014-04-14 06:00:00,1,17.2,3.986387128
2014-04-14 06:30:00,1,17.4,4.3309106580000005
2014-04-14 07:00:00,1,17.2,4.529963718
2014-04-14 07:30:00,1,17.5,4.812014644
2014-04-14 08:00:00,1,17.8,4.991906148
2014-04-14 08:30:00,1,18.0,5.118282273999999
2014-04-14 09:00:00,1,18.2,5.203658516
2014-04-14 09:30:00,1,17.8,5.231812914
2014-04-14 10:00:00,1,17.6,5.230562422
2014-04-14 10:30:00,1,17.4,5.215217084
2014-04-14 11:00:00,1,18.0,5.186991894
2014-04-14 11:30:00,1,18.9,5.214150876000001
2014-04-14 12:00:00,1,18.5,5.213842316
2014-04-14 12:30:00,1,18.3,5.206055988
2014-04-14 13:00:00,1,18.4,5.199901754
2014-04-14 13:30:00,1,18.4,5.198629314
2014-04-14 14:00:00,1,17.8,5.149510414
2014-04-14 14:30:00,1,17.9,5.101922838
2014-04-14 15:00:00,1,17.6,5.079473296000001
2014-04-14 15:30:00,1,18.4,5.08813888
2014-04-14 16:00:00,1,18.0,5.105280444
2014-04-14 16:30:00,1,17.6,5.144185692
2014-04-14 17:00:00,1,17.6,5.189704626
2014-04-14 17:30:00,1,17.5,5.2609671460000005
2014-04-14 18:00:00,1,17.7,5.316602574
2014-04-14 18:30:00,1,17.6,5.302779412
2014-04-14 19:00:00,1,17.4,5.143933952
2014-04-14 19:30:00,1,17.4,5.00736899
2014-04-14 20:00:00,1,17.3,4.8497974280000005
2014-04-14 20:30:00,1,17.0,4.722418488
2014-04-14 21:00:00,1,16.9,4.541871412
2014-04-14 21:30:00,1,16.8,4.389223792
2014-04-14 22:00:00,1,16.7,4.292644892
2014-04-14 22:30:00,1,16.7,4.246860944
2014-04-14 23:00:00,1,16.8,4.533741102
2014-04-14 23:30:00,1,16.9,4.5504449860000005
2014-04-15 00:00:00,0,16.7,4.26469262
2014-04-15 00:30:00,0,16.5,4.022881134
2014-04-15 01:00:00,0,16.4,3.817549264
2014-04-15 01:30:00,0,16.3,3.587884844
2014-04-15 02:00:00,0,16.3,3.383218514
2014-04-15 02:30:00,0,16.3,3.256859336
2014-04-15 03:00:00,0,16.1,3.183406102
2014-04-15 03:30:00,0,16.0,3.133332568
2014-04-15 04:00:00,0,15.9,3.114044134
2014-04-15 04:30:00,0,15.8,3.138533082
2014-04-15 05:00:00,0,15.6,3.1998124480000003
2014-04-15 05:30:00,0,15.6,3.2861799960000004
2014-04-15 06:00:00,0,15.5,3.49633522
2014-04-15 06:30:00,0,15.8,3.61615169
2014-04-15 07:00:00,0,15.8,3.65932333
2014-04-15 07:30:00,0,15.8,3.790429592
2014-04-15 08:00:00,0,16.1,3.91583392
2014-04-15 08:30:00,0,16.6,4.0212815860000015
2014-04-15 09:00:00,0,17.4,4.073117328
2014-04-15 09:30:00,0,18.1,4.10213654
2014-04-15 10:00:00,0,18.5,4.1162132080000005
2014-04-15 10:30:00,0,18.9,4.11588775
2014-04-15 11:00:00,0,20.5,4.1198655980000005
2014-04-15 11:30:00,0,21.4,4.119188382
2014-04-15 12:00:00,0,20.6,4.076029568
2014-04-15 12:30:00,0,20.8,4.05526055
2014-04-15 13:00:00,0,22.1,4.051274632
2014-04-15 13:30:00,0,20.7,4.032811398
2014-04-15 14:00:00,0,21.5,4.00797071
2014-04-15 14:30:00,0,21.8,4.014634086
2014-04-15 15:00:00,0,22.4,4.037196892
2014-04-15 15:30:00,0,21.7,4.095596694
2014-04-15 16:00:00,0,21.2,4.1483334460000005
2014-04-15 16:30:00,0,20.6,4.23716127
2014-04-15 17:00:00,0,20.3,4.320008306
2014-04-15 17:30:00,0,20.1,4.455169402
2014-04-15 18:00:00,0,19.2,4.640419878
2014-04-15 18:30:00,0,18.7,4.671066398
2014-04-15 19:00:00,0,18.3,4.559152568
2014-04-15 19:30:00,0,18.0,4.436356762
2014-04-15 20:00:00,0,17.8,4.3125629660000016
2014-04-15 20:30:00,0,17.3,4.238432276
2014-04-15 21:00:00,0,17.1,4.125483278
2014-04-15 21:30:00,0,17.0,4.03838832
2014-04-15 22:00:00,0,16.8,4.007892584
2014-04-15 22:30:00,0,16.5,4.01300044
2014-04-15 23:00:00,0,16.3,4.281453636
2014-04-15 23:30:00,0,16.4,4.340404902
2014-04-16 00:00:00,0,16.2,4.094706254
2014-04-16 00:30:00,0,16.0,3.892725848
2014-04-16 01:00:00,0,15.6,3.692542846
2014-04-16 01:30:00,0,15.4,3.462398744
2014-04-16 02:00:00,0,15.0,3.264321598
2014-04-16 02:30:00,0,14.7,3.14190634
2014-04-16 03:00:00,0,14.3,3.0608112060000003
2014-04-16 03:30:00,0,14.1,3.01300311
2014-04-16 04:00:00,0,13.3,3.000526406
2014-04-16 04:30:00,0,13.5,3.015668124
2014-04-16 05:00:00,0,13.3,3.045656618
2014-04-16 05:30:00,0,13.3,3.084992672
2014-04-16 06:00:00,0,13.1,3.205051214
2014-04-16 06:30:00,0,13.2,3.285594376
2014-04-16 07:00:00,0,13.4,3.293555402
2014-04-16 07:30:00,0,13.4,3.384711168
2014-04-16 08:00:00,0,13.6,3.513323558
2014-04-16 08:30:00,0,14.0,3.596570192
2014-04-16 09:00:00,0,15.2,3.666819712
2014-04-16 09:30:00,0,16.1,3.697359622
2014-04-16 10:00:00,0,16.4,3.72609238
2014-04-16 10:30:00,0,18.0,3.719324816
2014-04-16 11:00:00,0,19.2,3.73245428
2014-04-16 11:30:00,0,20.1,3.732785558
2014-04-16 12:00:00,0,21.1,3.740215954
2014-04-16 12:30:00,0,20.7,3.743078122
2014-04-16 13:00:00,0,20.1,3.754862914
2014-04-16 13:30:00,0,21.0,3.762799906
2014-04-16 14:00:00,0,20.5,3.779372178
2014-04-16 14:30:00,0,21.5,3.781579116
2014-04-16 15:00:00,0,20.9,3.810722952
2014-04-16 15:30:00,0,21.5,3.873007842
2014-04-16 16:00:00,0,20.8,3.954521254
2014-04-16 16:30:00,0,20.4,4.0868126280000014
2014-04-16 17:00:00,0,20.0,4.210463838
2014-04-16 17:30:00,0,18.9,4.374363144
2014-04-16 18:00:00,0,18.0,4.618027018
2014-04-16 18:30:00,0,17.6,4.702501526
2014-04-16 19:00:00,0,17.2,4.60329456
2014-04-16 19:30:00,0,16.6,4.51641005
2014-04-16 20:00:00,0,16.2,4.402176774
2014-04-16 20:30:00,0,16.1,4.298149586
2014-04-16 21:00:00,0,15.7,4.1635190060000005
2014-04-16 21:30:00,0,15.3,3.993449718
2014-04-16 22:00:00,0,15.1,3.939942362
2014-04-16 22:30:00,0,14.7,3.914249298
2014-04-16 23:00:00,0,14.6,4.189312908
2014-04-16 23:30:00,0,14.5,4.261670658
2014-04-17 00:00:00,1,14.1,4.035649418
2014-04-17 00:30:00,1,13.6,3.81472037
2014-04-17 01:00:00,1,14.0,3.606035238
2014-04-17 01:30:00,1,13.7,3.404626002
2014-04-17 02:00:00,1,13.6,3.26433411
2014-04-17 02:30:00,1,13.3,3.17155019
2014-04-17 03:00:00,1,13.2,3.126704536
2014-04-17 03:30:00,1,13.3,3.117819504
2014-04-17 04:00:00,1,13.2,3.141458864
2014-04-17 04:30:00,1,13.0,3.194398534
2014-04-17 05:00:00,1,12.9,3.3575115280000003
2014-04-17 05:30:00,1,12.6,3.603881242
2014-04-17 06:00:00,1,12.8,4.005344356
2014-04-17 06:30:00,1,12.7,4.3095200999999985
2014-04-17 07:00:00,1,12.9,4.475398526
2014-04-17 07:30:00,1,13.1,4.672868832
2014-04-17 08:00:00,1,13.8,4.804116014
2014-04-17 08:30:00,1,14.7,4.850928876
2014-04-17 09:00:00,1,15.4,4.86382366
2014-04-17 09:30:00,1,16.4,4.834864196
2014-04-17 10:00:00,1,16.7,4.811527742
2014-04-17 10:30:00,1,17.6,4.815785012
2014-04-17 11:00:00,1,17.9,4.80955193
2014-04-17 11:30:00,1,18.8,4.820778484
2014-04-17 12:00:00,1,18.7,4.82952084
2014-04-17 12:30:00,1,19.0,4.827029963999999
2014-04-17 13:00:00,1,20.7,4.853898724
2014-04-17 13:30:00,1,20.4,4.86656252
2014-04-17 14:00:00,1,19.9,4.873171456000001
2014-04-17 14:30:00,1,20.4,4.87268341
2014-04-17 15:00:00,1,20.2,4.873502802
2014-04-17 15:30:00,1,19.7,4.884871746
2014-04-17 16:00:00,1,19.7,4.89729198
2014-04-17 16:30:00,1,20.2,4.98348558
2014-04-17 17:00:00,1,19.0,5.049896083999999
2014-04-17 17:30:00,1,18.7,5.171625054
2014-04-17 18:00:00,1,18.3,5.308448086
2014-04-17 18:30:00,1,17.8,5.33279258
2014-04-17 19:00:00,1,17.4,5.164686078
2014-04-17 19:30:00,1,16.9,5.026706283999999
2014-04-17 20:00:00,1,16.6,4.894125628
2014-04-17 20:30:00,1,16.2,4.74502101
2014-04-17 21:00:00,1,15.8,4.571018624
2014-04-17 21:30:00,1,15.5,4.397343724
2014-04-17 22:00:00,1,15.0,4.2892517
2014-04-17 22:30:00,1,14.8,4.230055328
2014-04-17 23:00:00,1,14.9,4.515235324
2014-04-17 23:30:00,1,14.4,4.530017484
2014-04-18 00:00:00,1,14.2,4.256503754
2014-04-18 00:30:00,1,14.2,4.019995036
2014-04-18 01:00:00,1,14.1,3.831261524
2014-04-18 01:30:00,1,13.6,3.640202058
2014-04-18 02:00:00,1,13.8,3.496706202
2014-04-18 02:30:00,1,14.0,3.36806896
2014-04-18 03:00:00,1,13.7,3.2800347480000003
2014-04-18 03:30:00,1,13.6,3.255935004
2014-04-18 04:00:00,1,13.0,3.278317084
2014-04-18 04:30:00,1,13.1,3.34402731
2014-04-18 05:00:00,1,13.1,3.5154428
2014-04-18 05:30:00,1,13.2,3.703393742
2014-04-18 06:00:00,1,13.2,4.060459688
2014-04-18 06:30:00,1,13.4,4.37498193
2014-04-18 07:00:00,1,13.0,4.536681798
2014-04-18 07:30:00,1,13.0,4.744180566
2014-04-18 08:00:00,1,14.0,4.86005007
2014-04-18 08:30:00,1,14.9,4.893350498
2014-04-18 09:00:00,1,16.1,4.859654514
2014-04-18 09:30:00,1,16.3,4.816909824
2014-04-18 10:00:00,1,16.8,4.788248906000001
2014-04-18 10:30:00,1,18.0,4.777355074
2014-04-18 11:00:00,1,18.8,4.785792808
2014-04-18 11:30:00,1,19.5,4.808104004
2014-04-18 12:00:00,1,19.6,4.817021352
2014-04-18 12:30:00,1,20.8,4.8247853560000005
2014-04-18 13:00:00,1,20.1,4.8563716260000005
2014-04-18 13:30:00,1,20.1,4.880334284
2014-04-18 14:00:00,1,19.9,4.883305002
2014-04-18 14:30:00,1,21.1,4.889927016000001
2014-04-18 15:00:00,1,20.5,4.90331754
2014-04-18 15:30:00,1,20.3,4.929269693999999
2014-04-18 16:00:00,1,21.1,4.958694516
2014-04-18 16:30:00,1,19.6,5.0187419
2014-04-18 17:00:00,1,18.9,5.09826059
2014-04-18 17:30:00,1,18.6,5.211861228
2014-04-18 18:00:00,1,18.1,5.364889108
2014-04-18 18:30:00,1,17.5,5.388191336
2014-04-18 19:00:00,1,17.4,5.242348713999999
2014-04-18 19:30:00,1,17.4,5.090051632
2014-04-18 20:00:00,1,17.0,4.940903542
2014-04-18 20:30:00,1,16.4,4.8132835080000005
2014-04-18 21:00:00,1,16.1,4.630937472
2014-04-18 21:30:00,1,15.6,4.434339728
2014-04-18 22:00:00,1,15.2,4.31517714
2014-04-18 22:30:00,1,14.7,4.254860364
2014-04-18 23:00:00,1,14.0,4.521541786
2014-04-18 23:30:00,1,13.5,4.53934753
2014-04-19 00:00:00,1,13.5,4.273218016
2014-04-19 00:30:00,1,13.2,4.05292008
2014-04-19 01:00:00,1,12.4,3.850684004
2014-04-19 01:30:00,1,12.1,3.666356126
2014-04-19 02:00:00,1,12.0,3.506957994
2014-04-19 02:30:00,1,11.4,3.387943898
2014-04-19 03:00:00,1,11.2,3.3164427460000003
2014-04-19 03:30:00,1,11.2,3.286011456
2014-04-19 04:00:00,1,10.9,3.295722748
2014-04-19 04:30:00,1,10.6,3.348304536
2014-04-19 05:00:00,1,10.5,3.52053424
2014-04-19 05:30:00,1,10.2,3.707581176
2014-04-19 06:00:00,1,10.2,4.085496268
2014-04-19 06:30:00,1,10.3,4.400689672
2014-04-19 07:00:00,1,10.3,4.580600182
2014-04-19 07:30:00,1,10.6,4.823284164
2014-04-19 08:00:00,1,11.6,4.981274476
2014-04-19 08:30:00,1,12.6,5.025693392
2014-04-19 09:00:00,1,13.4,5.0295864560000005
2014-04-19 09:30:00,1,14.1,4.95739416
2014-04-19 10:00:00,1,14.2,4.876017262
2014-04-19 10:30:00,1,16.3,4.845945262
2014-04-19 11:00:00,1,16.9,4.83123848
2014-04-19 11:30:00,1,18.7,4.858795692
2014-04-19 12:00:00,1,19.1,4.883971468
2014-04-19 12:30:00,1,20.9,4.907947162
2014-04-19 13:00:00,1,21.4,4.94685939
2014-04-19 13:30:00,1,21.6,4.97798564
2014-04-19 14:00:00,1,21.3,4.975758056
2014-04-19 14:30:00,1,20.5,4.9613056460000005
2014-04-19 15:00:00,1,21.0,4.948080734
2014-04-19 15:30:00,1,20.5,4.959456524
2014-04-19 16:00:00,1,19.2,4.962205946
2014-04-19 16:30:00,1,19.1,4.99590912
2014-04-19 17:00:00,1,19.2,5.05838937
2014-04-19 17:30:00,1,18.9,5.216189426000001
2014-04-19 18:00:00,1,18.2,5.342495498
2014-04-19 18:30:00,1,17.9,5.33859506
2014-04-19 19:00:00,1,18.0,5.209548176
2014-04-19 19:30:00,1,17.8,5.087155452
2014-04-19 20:00:00,1,17.2,4.976705574
2014-04-19 20:30:00,1,16.7,4.863247362
2014-04-19 21:00:00,1,16.4,4.696609276
2014-04-19 21:30:00,1,16.7,4.53268861
2014-04-19 22:00:00,1,15.8,4.4088782
2014-04-19 22:30:00,1,15.8,4.359479236
2014-04-19 23:00:00,1,15.5,4.606136458
2014-04-19 23:30:00,1,14.5,4.636014336000001
2014-04-20 00:00:00,1,14.2,4.350759358
2014-04-20 00:30:00,1,13.9,4.137874712
2014-04-20 01:00:00,1,14.5,3.934262852
2014-04-20 01:30:00,1,13.9,3.753702794
2014-04-20 02:00:00,1,12.8,3.570408002
2014-04-20 02:30:00,1,12.5,3.4556374460000003
2014-04-20 03:00:00,1,12.6,3.412194692
2014-04-20 03:30:00,1,12.3,3.372007254
2014-04-20 04:00:00,1,11.8,3.388020226
2014-04-20 04:30:00,1,12.2,3.439225168
2014-04-20 05:00:00,1,11.4,3.5824729060000005
2014-04-20 05:30:00,1,11.5,3.78844339
2014-04-20 06:00:00,1,11.5,4.162507176
2014-04-20 06:30:00,1,11.4,4.46850737
2014-04-20 07:00:00,1,11.5,4.623177144
2014-04-20 07:30:00,1,11.4,4.8257932960000005
2014-04-20 08:00:00,1,12.3,4.948986454
2014-04-20 08:30:00,1,12.7,4.95292209
2014-04-20 09:00:00,1,14.1,4.931475332
2014-04-20 09:30:00,1,15.0,4.8848829380000005
2014-04-20 10:00:00,1,16.5,4.858963033999999
2014-04-20 10:30:00,1,19.1,4.84773033
2014-04-20 11:00:00,1,20.7,4.8137714460000005
2014-04-20 11:30:00,1,21.3,4.82922881
2014-04-20 12:00:00,1,22.6,4.831301606
2014-04-20 12:30:00,1,23.1,4.812353982
2014-04-20 13:00:00,1,22.9,4.831519492
2014-04-20 13:30:00,1,24.1,4.854128588
2014-04-20 14:00:00,1,24.3,4.856389862
2014-04-20 14:30:00,1,24.0,4.84212581
2014-04-20 15:00:00,1,24.1,4.8140971
2014-04-20 15:30:00,1,24.1,4.81483054
2014-04-20 16:00:00,1,23.4,4.812158306000001
2014-04-20 16:30:00,1,22.9,4.869276878
2014-04-20 17:00:00,1,22.7,4.9004913960000005
2014-04-20 17:30:00,1,22.3,5.014543108
2014-04-20 18:00:00,1,21.8,5.148639962
2014-04-20 18:30:00,1,20.5,5.140558628
2014-04-20 19:00:00,1,19.9,4.99174444
2014-04-20 19:30:00,1,18.9,4.87144342
2014-04-20 20:00:00,1,18.6,4.738338894
2014-04-20 20:30:00,1,18.2,4.61655191
2014-04-20 21:00:00,1,18.1,4.4329152160000005
2014-04-20 21:30:00,1,18.3,4.278503934
2014-04-20 22:00:00,1,17.8,4.213297488
2014-04-20 22:30:00,1,17.9,4.187814914
2014-04-20 23:00:00,1,17.5,4.451963732
2014-04-20 23:30:00,1,17.4,4.455742293999999
2014-04-21 00:00:00,0,17.7,4.140239332
2014-04-21 00:30:00,0,17.3,3.847564008
2014-04-21 01:00:00,0,16.2,3.640641488
2014-04-21 01:30:00,0,16.6,3.438090844
2014-04-21 02:00:00,0,16.5,3.274584972
2014-04-21 02:30:00,0,16.4,3.1668944160000003
2014-04-21 03:00:00,0,15.7,3.090553186
2014-04-21 03:30:00,0,14.6,3.056809288
2014-04-21 04:00:00,0,14.6,3.038455852
2014-04-21 04:30:00,0,14.7,3.031531614
2014-04-21 05:00:00,0,14.5,3.063925658
2014-04-21 05:30:00,0,14.2,3.1208243980000003
2014-04-21 06:00:00,0,14.0,3.206773212
2014-04-21 06:30:00,0,14.5,3.25540579
2014-04-21 07:00:00,0,15.0,3.247876578
2014-04-21 07:30:00,0,15.4,3.3651879960000004
2014-04-21 08:00:00,0,15.9,3.484671682
2014-04-21 08:30:00,0,16.2,3.5391777060000003
2014-04-21 09:00:00,0,17.4,3.622833714
2014-04-21 09:30:00,0,17.6,3.65321383
2014-04-21 10:00:00,0,17.3,3.67680432
2014-04-21 10:30:00,0,18.3,3.739961596
2014-04-21 11:00:00,0,15.2,3.773566724
2014-04-21 11:30:00,0,15.4,3.79682896
2014-04-21 12:00:00,0,15.9,3.822264988
2014-04-21 12:30:00,0,15.0,3.782206784
2014-04-21 13:00:00,0,15.3,3.728651832
2014-04-21 13:30:00,0,16.6,3.671023582
2014-04-21 14:00:00,0,16.4,3.618296222
2014-04-21 14:30:00,0,18.1,3.552347202
2014-04-21 15:00:00,0,18.8,3.552706302
2014-04-21 15:30:00,0,17.5,3.593039678
2014-04-21 16:00:00,0,16.9,3.673705184
2014-04-21 16:30:00,0,16.6,3.791475698
2014-04-21 17:00:00,0,16.6,3.951028772
2014-04-21 17:30:00,0,15.8,4.237038126
2014-04-21 18:00:00,0,15.8,4.486609278
2014-04-21 18:30:00,0,14.9,4.541886212
2014-04-21 19:00:00,0,15.4,4.432986494
2014-04-21 19:30:00,0,14.8,4.335435768
2014-04-21 20:00:00,0,14.4,4.2404298460000005
2014-04-21 20:30:00,0,14.0,4.151507476
2014-04-21 21:00:00,0,13.8,4.029479514
2014-04-21 21:30:00,0,13.7,3.929924734
2014-04-21 22:00:00,0,13.5,3.8999197
2014-04-21 22:30:00,0,13.1,3.90655879
2014-04-21 23:00:00,0,12.9,4.23106987
2014-04-21 23:30:00,0,12.7,4.315396558
2014-04-22 00:00:00,0,12.4,4.0703697860000005
2014-04-22 00:30:00,0,12.4,3.802314218
2014-04-22 01:00:00,0,12.0,3.605267964
2014-04-22 01:30:00,0,11.7,3.402318918
2014-04-22 02:00:00,0,11.8,3.232305968
2014-04-22 02:30:00,0,12.2,3.100812574
2014-04-22 03:00:00,0,12.3,3.020390936
2014-04-22 03:30:00,0,12.2,2.975349614
2014-04-22 04:00:00,0,12.3,2.962676032
2014-04-22 04:30:00,0,12.6,2.959594182
2014-04-22 05:00:00,0,12.6,3.006685858
2014-04-22 05:30:00,0,12.5,3.092268382
2014-04-22 06:00:00,0,12.6,3.219812114
2014-04-22 06:30:00,0,12.5,3.334268282
2014-04-22 07:00:00,0,12.5,3.362600276
2014-04-22 07:30:00,0,12.4,3.533212042
2014-04-22 08:00:00,0,12.7,3.712262262
2014-04-22 08:30:00,0,12.8,3.848048494
2014-04-22 09:00:00,0,13.2,3.921872678
2014-04-22 09:30:00,0,13.6,3.89057785
2014-04-22 10:00:00,0,14.6,3.888409966
2014-04-22 10:30:00,0,15.0,3.884371122
2014-04-22 11:00:00,0,14.6,3.854176574
2014-04-22 11:30:00,0,15.6,3.85319149
2014-04-22 12:00:00,0,15.9,3.84854546
2014-04-22 12:30:00,0,17.3,3.82327246
2014-04-22 13:00:00,0,16.5,3.821447746
2014-04-22 13:30:00,0,15.9,3.817993776
2014-04-22 14:00:00,0,16.1,3.811321858
2014-04-22 14:30:00,0,15.9,3.800967716
2014-04-22 15:00:00,0,16.6,3.816828744
2014-04-22 15:30:00,0,16.3,3.902059446
2014-04-22 16:00:00,0,15.7,4.031787842
2014-04-22 16:30:00,0,15.3,4.188504204
2014-04-22 17:00:00,0,14.8,4.346730574
2014-04-22 17:30:00,0,14.9,4.567934804
2014-04-22 18:00:00,0,14.4,4.74346349
2014-04-22 18:30:00,0,14.8,4.723245382
2014-04-22 19:00:00,0,14.7,4.60856764
2014-04-22 19:30:00,0,14.7,4.51805252
2014-04-22 20:00:00,0,14.6,4.424966858
2014-04-22 20:30:00,0,14.5,4.348662086
